TSTimePointResult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Bus 1 V angle,Bus 2 V angle,Bus 3 V angle,Bus 4 V angle,Bus 5 V angle,Bus 6 V angle,Bus 7 V angle,Bus 8 V angle,Bus 9 V angle,Bus 10 V angle,Bus 11 V angle,Bus 12 V angle,Bus 13 V angle,Bus 14 V angle,Bus 15 V angle,Bus 16 V angle,Bus 17 V angle,Bus 18 V angle,Bus 19 V angle,Bus 20 V angle,Bus 21 V angle,Bus 22 V angle,Bus 23 V angle,Bus 24 V angle,Bus 25 V angle,Bus 26 V angle,Bus 27 V angle,Bus 28 V angle,Bus 29 V angle,Bus 30 V angle,Bus 31 V angle,Bus 32 V angle,Bus 33 V angle,Bus 34 V angle,Bus 35 V angle,Bus 36 V angle,Bus 37 V angle,Bus 38 V angle,Bus 39 V angle,Bus 40 V angle,Bus 41 V angle,Bus 42 V angle,Bus 43 V angle,Bus 44 V angle,Bus 45 V angle,Bus 46 V angle,Bus 47 V angle,Bus 48 V angle,Bus 49 V angle,Bus 50 V angle,Bus 51 V angle,Bus 52 V angle,Bus 53 V angle,Bus 54 V angle,Bus 55 V angle,Bus 56 V angle,Bus 57 V angle,Bus 58 V angle,Bus 59 V angle,Bus 60 V angle,Bus 61 V angle,Bus 62 V angle,Bus 63 V angle,Bus 64 V angle,Bus 65 V angle,Bus 66 V angle,Bus 67 V angle,Bus 68 V angle,Bus 69 V angle,Bus 70 V angle,Bus 71 V angle,Bus 72 V angle,Bus 73 V angle,Bus 74 V angle,Bus 75 V angle,Bus 76 V angle,Bus 77 V angle,Bus 78 V angle,Bus 79 V angle,Bus 80 V angle,Bus 81 V angle,Bus 82 V angle,Bus 83 V angle,Bus 84 V angle,Bus 85 V angle,Bus 86 V angle,Bus 87 V angle,Bus 88 V angle,Bus 89 V angle,Bus 90 V angle,Bus 91 V angle,Bus 92 V angle,Bus 93 V angle,Bus 94 V angle,Bus 95 V angle,Bus 96 V angle,Bus 97 V angle,Bus 98 V angle,Bus 99 V angle,Bus 100 V angle,Bus 101 V angle,Bus 102 V angle,Bus 103 V angle,Bus 104 V angle,Bus 105 V angle,Bus 106 V angle,Bus 107 V angle,Bus 108 V angle,Bus 109 V angle,Bus 110 V angle,Bus 111 V angle,Bus 112 V angle,Bus 113 V angle,Bus 114 V angle,Bus 115 V angle,Bus 116 V angle,Bus 117 V angle,Bus 118 V angle,Bus 119 V angle,Bus 120 V angle,Bus 121 V angle,Bus 122 V angle,Bus 123 V angle,Bus 124 V angle,Bus 125 V angle,Bus 126 V angle,Bus 127 V angle,Bus 128 V angle,Bus 129 V angle,Bus 130 V angle,Bus 131 V angle,Bus 132 V angle,Bus 133 V angle,Bus 134 V angle,Bus 135 V angle,Bus 136 V angle,Bus 137 V angle,Bus 138 V angle,Bus 139 V angle,Bus 140 V angle,Bus 141 V angle,Bus 142 V angle,Bus 143 V angle,Bus 144 V angle,Bus 145 V angle,Bus 146 V angle,Bus 147 V angle,Bus 148 V angle,Bus 149 V angle,Bus 150 V angle
17.266667,-0.7032,-13.6753,-12.4983,-13.8341,-15.7566,-14.7663,-12.1442,-10.9995,-16.1317,-11.2073,-8.7969,-13.13,-16.1223,-10.1465,-12.0262,-17.0839,-11.9996,-13.4241,-13.4391,-11.1448,-13.4757,-12.8273,-11.9994,-7.0209,-10.858,-18.328,-9.7453,-14.2827,-13.5248,-13.8478,-8.8941,-6.9102,-8.1052,-8.0174,-6.2198,-7.7327,-8.6256,-10.1072,-13.8159,-6.7489,-8.1282,-14.4888,-14.05,-13.8139,-14.0091,-13.4739,-14.8392,-14.5637,-10.9643,-12.3165,-13.574,-12.8508,-9.0928,-12.669,-11.8319,-12.6177,-10.6531,-13.8793,-8.904,-13.7271,-10.7537,-10.5531,-10.8486,-10.5883,-13.232,-17.1133,-15.2792,-14.1016,-14.191,-13.3589,-17.3739,-17.6258,-13.703,-17.9707,-18.3656,-18.0296,-18.5391,-18.3727,-16.7945,-17.9333,-17.8901,-18.0969,-13.2316,-10.4366,-13.0381,-10.6405,-13.6185,-14.4854,-19.2648,-9.6404,-11.0103,-7.6211,-9.858,-3.2207,-7.8215,-8.1692,-11.0581,-5.983,-12.5127,-7.1721,-7.7134,-7.9136,-11.6262,-12.2285,-6.5173,-6.7602,-5.2071,-6.2639,-7.9664,-3.9305,-3.9305,-3.9305,-6.9648,-6.9648,-6.9648,-0.7075,-0.7075,-0.7075,-0.7075,-1.8002,-1.8002,-1.8002,-1.8002,-6.1772,-6.1772,-6.1772,-6.1772,-6.1772,-5.8406,0.7888,0.7888,0.7888,0.7888,0.7888,-8.3501,-12.0104,-8.9528,-7.7545,-4.7347,-11.261,-10.2592,-6.7786,-6.4198,-3.5123,-5.3998,-2.1193,-11.4578,-8.6288,-11.8671,-9.911
17.3,-0.6951,-13.6743,-12.5006,-13.8354,-15.7566,-14.7646,-12.155,-11.0059,-16.1344,-11.2123,-8.7925,-13.1248,-16.1201,-10.1429,-12.028,-17.0827,-12.0011,-13.425,-13.4417,-11.1321,-13.4762,-12.828,-12.0038,-7.0118,-10.8669,-18.3266,-9.7549,-14.2825,-13.5252,-13.8485,-8.9104,-6.9272,-8.1232,-8.0346,-6.237,-7.7498,-8.6423,-10.122,-13.8219,-6.7658,-8.1448,-14.5074,-14.0686,-13.8326,-14.0277,-13.4926,-14.8578,-14.5823,-10.983,-12.3351,-13.5927,-12.8694,-9.1113,-12.6876,-11.8504,-12.6363,-10.6677,-13.8979,-8.9216,-13.7457,-10.772,-10.5715,-10.8672,-10.6069,-13.2123,-17.0851,-15.2513,-14.083,-14.1666,-13.3319,-17.3455,-17.5977,-13.6811,-17.9423,-18.3373,-18.001,-18.5106,-18.3443,-16.7659,-17.9047,-17.8615,-18.0684,-13.215,-10.4248,-13.0228,-10.6201,-13.5966,-14.469,-19.2567,-9.6516,-11.0204,-7.6398,-9.8766,-3.2374,-7.8009,-8.1741,-11.0767,-5.9778,-12.4839,-7.1909,-7.7141,-7.9205,-11.6449,-12.1998,-6.5288,-6.7709,-5.2255,-6.2594,-7.985,-3.9337,-3.9337,-3.9337,-6.9834,-6.9834,-6.9834,-0.6994,-0.6994,-0.6994,-0.6994,-1.8197,-1.8197,-1.8197,-1.8197,-6.1443,-6.1443,-6.1443,-6.1443,-6.1443,-5.8171,0.7694,0.7694,0.7694,0.7694,0.7694,-8.3593,-11.9829,-8.9239,-7.7729,-4.7536,-11.2691,-10.2613,-6.7805,-6.4111,-3.5042,-5.4171,-2.1371,-11.4379,-8.6079,-11.8857,-9.9296
17.333333,-0.6593,-13.6599,-12.4948,-13.8279,-15.7457,-14.7489,-12.1785,-11.0147,-16.1329,-11.2156,-8.7688,-13.0997,-16.1033,-10.1217,-12.0205,-17.0691,-11.993,-13.4162,-13.438,-11.0895,-13.4658,-12.8184,-12.006,-6.9763,-10.884,-18.3135,-9.7736,-14.2705,-13.5148,-13.8392,-8.9513,-6.9704,-8.1751,-8.0784,-6.281,-7.7934,-8.6864,-10.1587,-13.8299,-6.8082,-8.1868,-14.5697,-14.1309,-13.895,-14.09,-13.555,-14.9202,-14.6446,-11.0413,-12.3931,-13.6538,-12.9281,-9.1679,-12.7483,-11.9078,-12.6948,-10.7074,-13.9579,-8.9746,-13.8054,-10.8272,-10.6284,-10.9254,-10.6647,-13.1559,-17.012,-15.1789,-14.0287,-14.1013,-13.2612,-17.272,-17.5249,-13.6204,-17.8689,-18.264,-17.9273,-18.4368,-18.2708,-16.6921,-17.831,-17.7877,-17.9948,-13.1647,-10.3838,-12.9751,-10.5624,-13.5364,-14.4212,-19.2283,-9.677,-11.0416,-7.6982,-9.9376,-3.279,-7.7425,-8.1779,-11.139,-5.9519,-12.4098,-7.2493,-7.7044,-7.9308,-11.7071,-12.1257,-6.554,-6.7932,-5.2795,-6.2355,-8.0432,-3.9257,-3.9257,-3.9257,-7.0496,-7.0496,-7.0496,-0.6635,-0.6635,-0.6635,-0.6635,-1.8822,-1.8822,-1.8822,-1.8822,-6.0619,-6.0619,-6.0619,-6.0619,-6.0619,-5.7528,0.7204,0.7204,0.7204,0.7204,0.7204,-8.3756,-11.911,-8.8495,-7.8295,-4.8125,-11.2837,-10.2544,-6.772,-6.3764,-3.4703,-5.4611,-2.1823,-11.3819,-8.5492,-11.9482,-9.9925
17.366667,-0.597,-13.6325,-12.4808,-13.8116,-15.7242,-14.7196,-12.2134,-11.0252,-16.1269,-11.2167,-8.7266,-13.0559,-16.0724,-10.0835,-12.0037,-17.0437,-11.9753,-13.3979,-13.4279,-11.0188,-13.4447,-12.7988,-12.0059,-6.9159,-10.9081,-18.2894,-9.8005,-14.2471,-13.4938,-13.8202,-9.0147,-7.0375,-8.2586,-8.1467,-6.3495,-7.8612,-8.7557,-10.2155,-13.8394,-6.8742,-8.252,-14.673,-14.2341,-13.9984,-14.1932,-13.6584,-15.0234,-14.7478,-11.1368,-12.4879,-13.7547,-13.0244,-9.2602,-12.8484,-12.0015,-12.7905,-10.7703,-14.0563,-9.0606,-13.9035,-10.9166,-10.7211,-11.0205,-10.759,-13.0654,-16.8976,-15.0654,-13.9413,-13.9983,-13.1502,-17.1572,-17.411,-13.5238,-17.754,-18.1494,-17.8121,-18.3216,-18.1559,-16.5767,-17.7158,-17.6723,-17.8797,-13.0829,-10.3155,-12.8971,-10.4699,-13.4408,-14.3444,-19.1809,-9.7152,-11.0727,-7.7935,-10.0382,-3.3434,-7.6491,-8.18,-11.242,-5.9063,-12.294,-7.3448,-7.6844,-7.9438,-11.8102,-12.0098,-6.5914,-6.8257,-5.3665,-6.1929,-8.1384,-3.9066,-3.9066,-3.9066,-7.1605,-7.1605,-7.1605,-0.6012,-0.6012,-0.6012,-0.6012,-1.9849,-1.9849,-1.9849,-1.9849,-5.9343,-5.9343,-5.9343,-5.9343,-5.9343,-5.6507,0.6444,0.6444,0.6444,0.6444,0.6444,-8.3978,-11.7984,-8.7332,-7.9216,-4.9087,-11.3036,-10.2386,-6.7531,-6.317,-3.4118,-5.5296,-2.2525,-11.2925,-8.4556,-12.0517,-10.0969
17.4,-0.5106,-13.5928,-12.4591,-13.7869,-15.6927,-14.6777,-12.258,-11.0367,-16.1164,-11.2153,-8.6675,-12.9948,-16.0286,-10.0297,-11.978,-17.0071,-11.9485,-13.3704,-13.4116,-10.9229,-13.4134,-12.7696,-12.0029,-6.8329,-10.938,-18.2548,-9.834,-14.2128,-13.4628,-13.7918,-9.0977,-7.1255,-8.3698,-8.2362,-6.4394,-7.9502,-8.8472,-10.2898,-13.8497,-6.9606,-8.3374,-14.8127,-14.3739,-14.1385,-14.3328,-13.7986,-15.1633,-14.8875,-11.2651,-12.6153,-13.8912,-13.1539,-9.3842,-12.9837,-12.1275,-12.9193,-10.8536,-14.1892,-9.1757,-14.0358,-11.0364,-10.8456,-11.1484,-10.8859,-12.9447,-16.7472,-14.9161,-13.8246,-13.8622,-13.0041,-17.0061,-17.2612,-13.3956,-17.6029,-17.9987,-17.6606,-18.1699,-18.0048,-16.4249,-17.5643,-17.5206,-17.7283,-12.9731,-10.2226,-12.792,-10.3468,-13.314,-14.2418,-19.1163,-9.7641,-11.1122,-7.9217,-10.1741,-3.4277,-7.5249,-8.1802,-11.3816,-5.8426,-12.1417,-7.4731,-7.6546,-7.9585,-11.9498,-11.8575,-6.6392,-6.867,-5.4827,-6.1333,-8.2663,-3.8766,-3.8766,-3.8766,-7.3115,-7.3115,-7.3115,-0.5148,-0.5148,-0.5148,-0.5148,-2.1233,-2.1233,-2.1233,-2.1233,-5.7673,-5.7673,-5.7673,-5.7673,-5.7673,-5.5153,0.5448,0.5448,0.5448,0.5448,0.5448,-8.4247,-11.6502,-8.5803,-8.0453,-5.0381,-11.3279,-10.214,-6.7243,-6.2352,-3.3311,-5.6194,-2.3447,-11.1735,-8.3311,-12.192,-10.2384
17.433333,-0.4033,-13.5423,-12.43,-13.7545,-15.6521,-14.6246,-12.3101,-11.0485,-16.1016,-11.2111,-8.5935,-12.9186,-15.9733,-9.9621,-11.944,-16.9606,-11.9132,-13.3346,-13.3894,-10.8056,-13.373,-12.7318,-11.9971,-6.7304,-10.9723,-18.211,-9.8725,-14.1689,-13.4227,-13.755,-9.1968,-7.2305,-8.5042,-8.3432,-6.5469,-8.0564,-8.9568,-10.3783,-13.86,-7.0637,-8.4393,-14.9834,-14.5444,-14.3095,-14.5034,-13.9696,-15.3341,-15.0581,-11.4212,-12.7702,-14.0575,-13.3115,-9.5346,-13.1485,-12.2805,-13.0759,-10.9537,-14.351,-9.3153,-14.1968,-11.1816,-10.9966,-11.3039,-11.0399,-12.7988,-16.5671,-14.7373,-13.6833,-13.6988,-12.829,-16.8253,-17.0818,-13.241,-17.422,-17.8182,-17.4793,-17.9885,-17.8239,-16.2432,-17.3829,-17.3391,-17.5471,-12.8398,-10.1087,-12.6641,-10.1981,-13.1613,-14.1176,-19.037,-9.8217,-11.1582,-8.0775,-10.3398,-3.5281,-7.3749,-8.1781,-11.552,-5.7632,-11.9595,-7.6291,-7.6159,-7.9741,-12.1202,-11.6753,-6.6952,-6.9149,-5.6232,-6.0587,-8.4219,-3.8366,-3.8366,-3.8366,-7.4965,-7.4965,-7.4965,-0.4076,-0.4076,-0.4076,-0.4076,-2.2918,-2.2918,-2.2918,-2.2918,-5.5682,-5.5682,-5.5682,-5.5682,-5.5682,-5.3524,0.426,0.426,0.426,0.426,0.426,-8.4549,-11.4727,-8.3974,-8.1954,-5.1952,-11.3552,-10.1815,-6.6864,-6.1343,-3.2311,-5.7267,-2.4548,-11.03,-8.1809,-12.3632,-10.4112
17.466667,-0.2792,-13.4826,-12.3946,-13.7155,-15.6039,-14.5621,-12.3675,-11.0598,-16.0829,-11.204,-8.5074,-12.8303,-15.9085,-9.8832,-11.9029,-16.9058,-11.8706,-13.2917,-13.362,-10.6714,-13.3247,-12.6865,-11.9884,-6.6124,-11.0092,-18.1596,-9.9144,-14.1167,-13.3749,-13.711,-9.3076,-7.3482,-8.6562,-8.4631,-6.6673,-8.1754,-9.0801,-10.4772,-13.8698,-7.1791,-8.5533,-15.178,-14.7391,-14.5046,-14.6979,-14.1648,-15.5289,-15.2528,-11.5986,-12.9462,-14.2472,-13.4907,-9.7054,-13.3363,-12.4544,-13.254,-11.0665,-14.5352,-9.4736,-14.3801,-11.3464,-11.1682,-11.4805,-11.215,-12.6337,-16.3647,-14.5364,-13.5231,-13.5146,-12.6322,-16.6222,-16.8802,-13.0664,-17.2189,-17.6156,-17.2757,-17.7847,-17.6207,-16.0393,-17.1792,-17.1352,-17.3436,-12.6882,-9.9783,-12.5185,-10.0299,-12.989,-13.9767,-18.9462,-9.8854,-11.2085,-8.2546,-10.5286,-3.6404,-7.2053,-8.1735,-11.7464,-5.6708,-11.7548,-7.8064,-7.5696,-7.9898,-12.3146,-11.4706,-6.757,-6.9674,-5.7824,-5.9719,-8.5987,-3.7879,-3.7879,-3.7879,-7.7082,-7.7082,-7.7082,-0.2835,-0.2835,-0.2835,-0.2835,-2.4836,-2.4836,-2.4836,-2.4836,-5.3452,-5.3452,-5.3452,-5.3452,-5.3452,-5.1684,0.2928,0.2928,0.2928,0.2928,0.2928,-8.487,-11.2733,-8.1921,-8.366,-5.3738,-11.3842,-10.1419,-6.6405,-6.0179,-3.1156,-5.8469,-2.5781,-10.8677,-8.011,-12.5586,-10.6084
17.5,-0.143,-13.416,-12.3539,-13.6712,-15.5498,-14.4926,-12.4278,-11.07,-16.0609,-11.1941,-8.4124,-12.7332,-15.8366,-9.796,-11.8561,-16.8447,-11.8222,-13.2431,-13.3302,-10.5256,-13.2702,-12.6355,-11.9769,-6.4834,-11.0472,-18.1025,-9.9577,-14.0582,-13.321,-13.6612,-9.4258,-7.4736,-8.8198,-8.591,-6.7959,-8.3024,-9.2119,-10.5826,-13.8785,-7.3022,-8.6749,-15.389,-14.95,-14.7161,-14.9087,-14.3764,-15.7401,-15.4637,-11.7903,-13.1364,-14.4525,-13.6844,-9.8899,-13.5395,-12.6421,-13.4464,-11.1872,-14.7345,-9.6442,-14.5784,-11.524,-11.3535,-11.6714,-11.4042,-12.4558,-16.1484,-14.3216,-13.3503,-13.3172,-12.4215,-16.405,-16.6646,-12.8788,-17.0017,-17.3988,-17.0579,-17.5668,-17.4034,-15.8212,-16.9614,-16.9171,-17.126,-12.5244,-9.8365,-12.3609,-9.8487,-12.8039,-13.8248,-18.8472,-9.9525,-11.2611,-8.4459,-10.7331,-3.76,-7.0227,-8.1665,-11.957,-5.5692,-11.536,-7.9979,-7.5174,-8.0047,-12.5253,-11.2519,-6.8219,-7.0223,-5.9538,-5.8761,-8.7897,-3.7319,-3.7319,-3.7319,-7.9381,-7.9381,-7.9381,-0.1472,-0.1472,-0.1472,-0.1472,-2.6911,-2.6911,-2.6911,-2.6911,-5.1074,-5.1074,-5.1074,-5.1074,-5.1074,-4.9709,0.1509,0.1509,0.1509,0.1509,0.1509,-8.5195,-11.0598,-7.9726,-8.55,-5.5666,-11.4137,-10.0967,-6.5882,-5.8905,-2.9889,-5.9752,-2.7097,-10.693,-7.8283,-12.7704,-10.8222
17.533333,0.0003,-13.3449,-12.3095,-13.6232,-15.4918,-14.4187,-12.4885,-11.0786,-16.0362,-11.1817,-8.3121,-12.6308,-15.7602,-9.7036,-11.8052,-16.7797,-11.7697,-13.1908,-13.2952,-10.3738,-13.2117,-12.5805,-11.9629,-6.3482,-11.0847,-18.0417,-10.0006,-13.9956,-13.2631,-13.6077,-9.5466,-7.602,-8.9885,-8.722,-6.9274,-8.4324,-9.3472,-10.6902,-13.8856,-7.428,-8.7992,-15.608,-15.1689,-14.9356,-15.1275,-14.596,-15.9593,-15.6826,-11.9887,-13.3333,-14.6655,-13.885,-10.0807,-13.7503,-12.8364,-13.6457,-11.3113,-14.941,-9.8206,-14.7839,-11.7076,-11.5451,-11.869,-11.5999,-12.2721,-15.9265,-14.1011,-13.1717,-13.1142,-12.2053,-16.1823,-16.4435,-12.6854,-16.779,-17.1765,-16.8346,-17.3434,-17.1806,-15.5975,-16.7381,-16.6936,-16.9029,-12.3548,-9.6886,-12.1973,-9.6618,-12.6133,-13.6677,-18.744,-10.0203,-11.3138,-8.6439,-10.9451,-3.8822,-6.8343,-8.1572,-12.1756,-5.4619,-11.3117,-8.1961,-7.4612,-8.0183,-12.7439,-11.0276,-6.8873,-7.0772,-6.1307,-5.7749,-8.9874,-3.6709,-3.6709,-3.6709,-8.1773,-8.1773,-8.1773,-0.004,-0.004,-0.004,-0.004,-2.9062,-2.9062,-2.9062,-2.9062,-4.8643,-4.8643,-4.8643,-4.8643,-4.8643,-4.7674,0.0056,0.0056,0.0056,0.0056,0.0056,-8.551,-10.8408,-7.7475,-8.7404,-5.7663,-11.4423,-10.0475,-6.5315,-5.757,-2.856,-6.1065,-2.8443,-10.5128,-7.6399,-12.9903,-11.0443
17.566667,0.1449,-13.2721,-12.263,-13.5734,-15.4321,-14.3431,-12.5473,-11.0853,-16.01,-11.1673,-8.2103,-12.5272,-15.6824,-9.6098,-11.7522,-16.7132,-11.7152,-13.1366,-13.2583,-10.2219,-13.1512,-12.5236,-11.9472,-6.2122,-11.1202,-17.9797,-10.0416,-13.9311,-13.2034,-13.5523,-9.6653,-7.7283,-9.1558,-8.8509,-7.057,-8.5603,-9.4806,-10.7958,-13.891,-7.5518,-8.9214,-15.8265,-15.3873,-15.1547,-15.3459,-14.8151,-16.178,-15.901,-12.1862,-13.5291,-14.8778,-14.0847,-10.2704,-13.9605,-13.0297,-13.844,-11.4339,-15.1468,-9.9958,-14.9886,-11.89,-11.7357,-12.0657,-11.7946,-12.0897,-15.7076,-13.8836,-12.9942,-12.9135,-11.9919,-15.9626,-16.2254,-12.4937,-16.5593,-16.9573,-16.6144,-17.1231,-16.9609,-15.377,-16.5179,-16.4731,-16.6829,-12.1857,-9.5403,-12.0341,-9.4763,-12.4245,-13.5115,-18.6405,-10.0863,-11.3645,-8.841,-11.1565,-4.0024,-6.6473,-8.146,-12.3937,-5.3533,-11.0906,-8.3934,-7.403,-8.0298,-12.9621,-10.8064,-6.9507,-7.1302,-6.3063,-5.6724,-9.1842,-3.6071,-3.6071,-3.6071,-8.4165,-8.4165,-8.4165,0.1407,0.1407,0.1407,0.1407,-3.1205,-3.1205,-3.1205,-3.1205,-4.6251,-4.6251,-4.6251,-4.6251,-4.6251,-4.5659,-0.1373,-0.1373,-0.1373,-0.1373,-0.1373,-8.5802,-10.6247,-7.5256,-8.9298,-5.9649,-11.469,-9.9961,-6.4726,-5.6226,-2.7219,-6.2357,-2.9768,-10.334,-7.4529,-13.2097,-11.2659
17.6,0.2855,-13.2004,-12.2164,-13.5238,-15.373,-14.2689,-12.6021,-11.09,-15.9831,-11.1515,-8.1111,-12.4264,-15.6062,-9.5181,-11.6993,-16.6477,-11.6609,-13.0827,-13.2211,-10.0756,-13.0913,-12.4672,-11.9302,-6.0805,-11.1525,-17.9188,-10.0792,-13.8675,-13.1442,-13.4973,-9.7776,-7.8477,-9.3152,-8.9729,-7.1796,-8.6813,-9.6072,-10.8956,-13.8944,-7.6688,-9.037,-16.036,-15.5968,-15.3648,-15.5553,-15.0253,-16.3877,-16.1106,-12.3752,-13.7165,-15.0814,-14.2758,-10.4518,-14.1619,-13.2146,-14.0338,-11.5503,-15.344,-10.1631,-15.1847,-12.0643,-11.9179,-12.2538,-11.9809,-11.9155,-15.5,-13.6774,-12.8245,-12.7227,-11.7893,-15.7543,-16.0185,-12.3111,-16.351,-16.7494,-16.4056,-16.9142,-16.7526,-15.1679,-16.3091,-16.2641,-16.4742,-12.0238,-9.3975,-11.8776,-9.2992,-12.2447,-13.3623,-18.5407,-10.1478,-11.4115,-9.0295,-11.3591,-4.1159,-6.469,-8.1335,-12.6029,-5.2475,-10.8809,-8.5821,-7.3453,-8.0391,-13.1713,-10.5967,-7.0097,-7.1791,-6.4738,-5.5723,-9.3724,-3.5431,-3.5431,-3.5431,-8.6463,-8.6463,-8.6463,0.2813,0.2813,0.2813,0.2813,-3.3257,-3.3257,-3.3257,-3.3257,-4.3989,-4.3989,-4.3989,-4.3989,-4.3989,-4.374,-0.2725,-0.2725,-0.2725,-0.2725,-0.2725,-8.6063,-10.4197,-7.3153,-9.1108,-6.1549,-11.4928,-9.9447,-6.4137,-5.4924,-2.5918,-6.3579,-3.1023,-10.1634,-7.2747,-13.4201,-11.4785
17.633333,0.4165,-13.1327,-12.1715,-13.4763,-15.3171,-14.1991,-12.6507,-11.0925,-15.9569,-11.135,-8.0182,-12.3323,-15.5345,-9.4322,-11.6486,-16.5861,-11.6089,-13.0314,-13.185,-9.9406,-13.0344,-12.4136,-11.9129,-5.9583,-11.1805,-17.8615,-10.112,-13.8073,-13.088,-13.445,-9.8792,-7.956,-9.4609,-9.0835,-7.2907,-8.791,-9.7223,-10.9858,-13.8958,-7.7749,-9.1417,-16.2287,-15.7894,-15.558,-15.7478,-15.2185,-16.5806,-16.3032,-12.5485,-13.8884,-15.2684,-14.4512,-10.618,-14.3468,-13.3841,-14.2079,-11.6561,-15.5249,-10.3163,-15.3646,-12.2238,-12.0849,-12.4263,-12.1517,-11.756,-15.3114,-13.4899,-12.669,-12.549,-11.6051,-15.5651,-15.8305,-12.1443,-16.1617,-16.5605,-16.216,-16.7245,-16.5633,-14.978,-16.1194,-16.0743,-16.2847,-11.8751,-9.2655,-11.7336,-9.1373,-12.0807,-13.2254,-18.4484,-10.2029,-11.4531,-9.2024,-11.5452,-4.2186,-6.3059,-8.1201,-12.7953,-5.1487,-10.6904,-8.7551,-7.2904,-8.0459,-13.3637,-10.4062,-7.0623,-7.2224,-6.627,-5.4787,-9.5451,-3.4816,-3.4816,-3.4816,-8.8581,-8.8581,-8.8581,0.4123,0.4123,0.4123,0.4123,-3.5141,-3.5141,-3.5141,-3.5141,-4.1941,-4.1941,-4.1941,-4.1941,-4.1941,-4.1989,-0.395,-0.395,-0.395,-0.395,-0.395,-8.6282,-10.2333,-7.1243,-9.2767,-6.3292,-11.513,-9.8954,-6.3574,-5.3714,-2.4708,-6.4688,-3.216,-10.0075,-7.1117,-13.6136,-11.6741
17.666667,0.5328,-13.0718,-12.1304,-13.4331,-15.2665,-14.1364,-12.6918,-11.0931,-15.9325,-11.1187,-7.9354,-12.2487,-15.4703,-9.3554,-11.6023,-16.5306,-11.5615,-12.9847,-13.1517,-9.822,-12.9828,-12.3649,-11.896,-5.8502,-11.2033,-17.8101,-10.1391,-13.7528,-13.0371,-13.3974,-9.9667,-8.0492,-9.5875,-9.1788,-7.3865,-8.8855,-9.8216,-11.0633,-13.8956,-7.8661,-9.2318,-16.3972,-15.9579,-15.7269,-15.9162,-15.3876,-16.7493,-16.4716,-12.6997,-14.0382,-15.4318,-14.6042,-10.7629,-14.5084,-13.5319,-14.3598,-11.7477,-15.6829,-10.4496,-15.5217,-12.3627,-12.2305,-12.5768,-12.3006,-11.6173,-15.1486,-13.3281,-12.5335,-12.3985,-11.446,-15.4019,-15.6683,-11.9995,-15.9984,-16.3975,-16.0523,-16.5607,-16.4,-14.8141,-15.9557,-15.9104,-16.1212,-11.7452,-9.1493,-11.6076,-8.9964,-11.9383,-13.1062,-18.3671,-10.2495,-11.4878,-9.3531,-11.7079,-4.307,-6.1641,-8.1067,-12.9635,-5.0607,-10.5261,-8.906,-7.2405,-8.0501,-13.5319,-10.2419,-7.1068,-7.2587,-6.7601,-5.3953,-9.6956,-3.4252,-3.4252,-3.4252,-9.0436,-9.0436,-9.0436,0.5285,0.5285,0.5285,0.5285,-3.6786,-3.6786,-3.6786,-3.6786,-4.0179,-4.0179,-4.0179,-4.0179,-4.0179,-4.0469,-0.5006,-0.5006,-0.5006,-0.5006,-0.5006,-8.6455,-10.0724,-6.9595,-9.4213,-6.4811,-11.5291,-9.8503,-6.306,-5.2644,-2.3636,-6.5643,-3.3139,-9.8719,-6.9701,-13.7829,-11.8452
